source,url,title,published_at,district,zone_name,latitude,longitude,incident_type,victim_age,severity,article_hour,article_day_of_week,matched_alias,match_score,match_type
Daily Star,https://www.thedailystar.net/news/crime-justice/news/gazipur-family-murder-five-laid-rest-gopalganj-4172666,Gazipur family murder: Five laid to rest in Gopalganj,2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,murder,15.0,5,8,4,kapasia,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/gazipur-family-murder-five-laid-rest-gopalganj-4172666,Gazipur family murder: Five laid to rest in Gopalganj,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,murder,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-ivys-bail-10-cases-4172716,SC upholds Ivy’s bail in 10 cases,2026-06-12T08:00:00,Narayanganj,Siddhirganj,23.61352,90.50298,murder,,5,8,4,siddhirganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-ivys-bail-10-cases-4172716,SC upholds Ivy’s bail in 10 cases,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,murder,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-ivys-bail-10-cases-4172716,SC upholds Ivy’s bail in 10 cases,2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,murder,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-three-dead-kaliakair-4172751,Mob beats three dead in Kaliakair,2026-06-12T08:00:00,Gazipur,Kaliakair,24.126097,90.472114,violence,,5,8,4,kaliakair,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-three-dead-kaliakair-4172751,Mob beats three dead in Kaliakair,2026-06-12T08:00:00,Gazipur,Sreepur,24.126097,90.472114,violence,,5,8,4,sreepur,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-three-dead-kaliakair-4172751,Mob beats three dead in Kaliakair,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,violence,,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/expat-shot-dead-south-africa-family-4172766,Expat shot dead in South Africa: family,2026-06-12T08:00:00,Tangail,Ghatail,24.46667,89.96667,murder,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/expat-shot-dead-south-africa-family-4172766,Expat shot dead in South Africa: family,2026-06-12T08:00:00,Tangail,Kalihati,24.39246,89.99215,murder,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/expat-shot-dead-south-africa-family-4172766,Expat shot dead in South Africa: family,2026-06-12T08:00:00,Tangail,Madhupur,24.61186,90.03149,murder,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/tiktoker-sent-jail-over-harassment-russian-nationals-natore-4172451,TikToker sent to jail over harassment of Russian nationals in Natore,2026-06-12T08:00:00,Natore,Lalpur,24.41112,88.98673,suspicious_activity,,2,8,4,lalpur,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/tiktoker-sent-jail-over-harassment-russian-nationals-natore-4172451,TikToker sent to jail over harassment of Russian nationals in Natore,2026-06-12T08:00:00,Natore,Kanaikhali,24.412191,88.988952,suspicious_activity,,2,8,4,natore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/tiktoker-sent-jail-over-harassment-russian-nationals-natore-4172451,TikToker sent to jail over harassment of Russian nationals in Natore,2026-06-12T08:00:00,Natore,Bagatipara,24.41112,88.98673,suspicious_activity,,2,8,4,natore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-men-jailed-posing-journalists-extort-school-4172361,Two men jailed for posing as journalists to extort school,2026-06-12T08:00:00,Brahmanbaria,Ashuganj,23.944546,91.106189,suspicious_activity,,2,8,4,ashuganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-men-jailed-posing-journalists-extort-school-4172361,Two men jailed for posing as journalists to extort school,2026-06-12T08:00:00,Brahmanbaria,Kasba,22.989113,90.220702,suspicious_activity,,2,8,4,brahmanbaria,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-men-jailed-posing-journalists-extort-school-4172361,Two men jailed for posing as journalists to extort school,2026-06-12T08:00:00,Brahmanbaria,Nabinagar,23.88791,90.96792,suspicious_activity,,2,8,4,brahmanbaria,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/court-orders-dna-test-netrokona-child-rape-case-4172296,Court orders DNA test in Netrokona child rape case,2026-06-12T08:00:00,Netrokona,Mokterpara,24.871384,90.732886,sexual_violence,15.0,5,8,4,netrokona,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/court-orders-dna-test-netrokona-child-rape-case-4172296,Court orders DNA test in Netrokona child rape case,2026-06-12T08:00:00,Netrokona,Kalmakanda,25.00108,90.80773,sexual_violence,15.0,5,8,4,netrokona,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/court-orders-dna-test-netrokona-child-rape-case-4172296,Court orders DNA test in Netrokona child rape case,2026-06-12T08:00:00,Netrokona,Kendua,24.66209,90.84303,sexual_violence,15.0,5,8,4,netrokona,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/asaduzzaman-noor-gets-bail-2-cases-cannot-be-released-yet-4172276,"Asaduzzaman Noor gets bail in 2 cases, but cannot be released yet",2026-06-12T08:00:00,Dhaka,Sadarghat,23.7104,90.4074,suspicious_activity,,2,8,4,Dhaka,0,district_fallback
Daily Star,https://www.thedailystar.net/news/crime-justice/news/youth-arrested-rape-10-year-old-gopalganj-4172171,Youth arrested for rape of 10‑year‑old in Gopalganj,2026-06-12T08:00:00,Gopalganj,Gopalganj General Hospital,22.998509,89.819274,sexual_violence,10.0,5,8,4,gopalganj general hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/youth-arrested-rape-10-year-old-gopalganj-4172171,Youth arrested for rape of 10‑year‑old in Gopalganj,2026-06-12T08:00:00,Gopalganj,Kashiani,23.01018,89.83278,sexual_violence,10.0,5,8,4,kashiani,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/youth-arrested-rape-10-year-old-gopalganj-4172171,Youth arrested for rape of 10‑year‑old in Gopalganj,2026-06-12T08:00:00,Gopalganj,Bhatiapara,23.01018,89.83278,sexual_violence,10.0,5,8,4,gopalganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-ivys-bail-10-cases-no-bar-release-4172151,SC upholds Ivy’s bail in 10 cases; no bar on release,2026-06-12T08:00:00,Narayanganj,Siddhirganj,23.61352,90.50298,murder,,5,8,4,siddhirganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-ivys-bail-10-cases-no-bar-release-4172151,SC upholds Ivy’s bail in 10 cases; no bar on release,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,murder,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-ivys-bail-10-cases-no-bar-release-4172151,SC upholds Ivy’s bail in 10 cases; no bar on release,2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,murder,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/nrb/away-home/expat-death/news/bangladeshi-expat-shot-dead-south-africa-family-says-4172116,"Bangladeshi expat shot dead in South Africa, family says",2026-06-12T08:00:00,Tangail,Ghatail,24.46667,89.96667,murder,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/nrb/away-home/expat-death/news/bangladeshi-expat-shot-dead-south-africa-family-says-4172116,"Bangladeshi expat shot dead in South Africa, family says",2026-06-12T08:00:00,Tangail,Kalihati,24.39246,89.99215,murder,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/nrb/away-home/expat-death/news/bangladeshi-expat-shot-dead-south-africa-family-says-4172116,"Bangladeshi expat shot dead in South Africa, family says",2026-06-12T08:00:00,Tangail,Madhupur,24.61186,90.03149,murder,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/missing-31-days-youths-body-found-buried-under-cowshed-floor-jashore-4172041,"Missing for 31 days, youth’s body found buried under cowshed floor in Jashore",2026-06-12T08:00:00,Jashore,Chanchra,23.168306,89.210408,murder,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/missing-31-days-youths-body-found-buried-under-cowshed-floor-jashore-4172041,"Missing for 31 days, youth’s body found buried under cowshed floor in Jashore",2026-06-12T08:00:00,Jashore,Bagharpara,24.045958,90.032723,murder,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/missing-31-days-youths-body-found-buried-under-cowshed-floor-jashore-4172041,"Missing for 31 days, youth’s body found buried under cowshed floor in Jashore",2026-06-12T08:00:00,Jashore,Jhikargacha,23.11134,89.09061,murder,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-3-death-over-cattle-theft-allegation-gazipur-4171991,Mob beats 3 to death over cattle theft allegation in Gazipur,2026-06-12T08:00:00,Gazipur,Kaliakair,24.126097,90.472114,violence,,5,8,4,kaliakair,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-3-death-over-cattle-theft-allegation-gazipur-4171991,Mob beats 3 to death over cattle theft allegation in Gazipur,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,violence,,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-3-death-over-cattle-theft-allegation-gazipur-4171991,Mob beats 3 to death over cattle theft allegation in Gazipur,2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,violence,,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/youth-accused-raping-10-yr-old-child-gopalganj-4171741,Youth accused of raping 10-yr-old child in Gopalganj,2026-06-12T08:00:00,Gopalganj,Gopalganj General Hospital,22.998509,89.819274,sexual_violence,10.0,5,8,4,gopalganj general hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/youth-accused-raping-10-yr-old-child-gopalganj-4171741,Youth accused of raping 10-yr-old child in Gopalganj,2026-06-12T08:00:00,Gopalganj,Kashiani,23.01018,89.83278,sexual_violence,10.0,5,8,4,kashiani,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/youth-accused-raping-10-yr-old-child-gopalganj-4171741,Youth accused of raping 10-yr-old child in Gopalganj,2026-06-12T08:00:00,Gopalganj,Bhatiapara,23.01018,89.83278,sexual_violence,10.0,5,8,4,gopalganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/2-killed-bsf-firing-along-bbaria-border-4171871,2 killed in BSF firing along B’baria border,2026-06-12T08:00:00,Lalmonirhat,Patgram,26.34876,89.03518,violence,,5,8,4,patgram lalmonirhat,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/2-killed-bsf-firing-along-bbaria-border-4171871,2 killed in BSF firing along B’baria border,2026-06-12T08:00:00,Brahmanbaria,Kasba,22.989113,90.220702,violence,,5,8,4,kasba,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/2-killed-bsf-firing-along-bbaria-border-4171871,2 killed in BSF firing along B’baria border,2026-06-12T08:00:00,Brahmanbaria,Ashuganj,23.944546,91.106189,violence,,5,8,4,brahmanbaria,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/updf-member-shot-dead-4171811,UPDF member shot dead,2026-06-12T08:00:00,Khagrachhari,Khagrachhari Sadar Hospital,23.117154,91.975216,murder,,5,8,4,khagrachhari sadar hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/updf-member-shot-dead-4171811,UPDF member shot dead,2026-06-12T08:00:00,Khagrachhari,Khagrachhari Sadar,23.10787,91.97007,murder,,5,8,4,khagrachhari sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/updf-member-shot-dead-4171811,UPDF member shot dead,2026-06-12T08:00:00,Khagrachhari,Dighinala,23.177845,91.962337,murder,,5,8,4,dighinala,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/one-held-over-torture-and-abetment-teens-suicide-4171816,One held over torture and abetment to teen’s suicide,2026-06-12T08:00:00,Pabna,Chatmohar,24.22962,89.29112,kidnapping,14.0,5,8,4,chatmohar,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/one-held-over-torture-and-abetment-teens-suicide-4171816,One held over torture and abetment to teen’s suicide,2026-06-12T08:00:00,Pabna,Atgharia,24.48515,89.53493,kidnapping,14.0,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/one-held-over-torture-and-abetment-teens-suicide-4171816,One held over torture and abetment to teen’s suicide,2026-06-12T08:00:00,Pabna,Bera,24.07821,89.63262,kidnapping,14.0,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/woman-three-daughters-among-five-murdered-4171856,"Woman, three daughters among five murdered",2026-06-12T08:00:00,Gopalganj,Gopalganj Sadar,23.01018,89.83278,murder,15.0,5,8,4,gopalganj sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/woman-three-daughters-among-five-murdered-4171856,"Woman, three daughters among five murdered",2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,murder,15.0,5,8,4,kapasia,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/woman-three-daughters-among-five-murdered-4171856,"Woman, three daughters among five murdered",2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,murder,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/night-guard-held-over-attempted-rape-3-year-old-jamalpur-4171561,Night guard held over attempted rape of 3-year-old in Jamalpur,2026-06-12T08:00:00,Jamalpur,Dewanganj,25.14236,89.76215,sexual_violence,3.0,5,8,4,dewanganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/night-guard-held-over-attempted-rape-3-year-old-jamalpur-4171561,Night guard held over attempted rape of 3-year-old in Jamalpur,2026-06-12T08:00:00,Jamalpur,Madarganj,24.91965,89.94812,sexual_violence,3.0,5,8,4,jamalpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/night-guard-held-over-attempted-rape-3-year-old-jamalpur-4171561,Night guard held over attempted rape of 3-year-old in Jamalpur,2026-06-12T08:00:00,Jamalpur,Melandaha,24.91965,89.94812,sexual_violence,3.0,5,8,4,jamalpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/9-yr-old-murdered-mymensingh-4171556,9-yr-old murdered in Mymensingh,2026-06-12T08:00:00,Mymensingh,Sadar Upazila,24.7539,90.4073,murder,15.0,5,8,4,Mymensingh,0,district_fallback
Daily Star,https://www.thedailystar.net/news/crime-justice/news/case-filed-over-gazipur-family-murder-two-detained-4171551,"Case filed over Gazipur family murder, two detained",2026-06-12T08:00:00,Gopalganj,Gopalganj Sadar,23.01018,89.83278,murder,15.0,5,8,4,gopalganj sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/case-filed-over-gazipur-family-murder-two-detained-4171551,"Case filed over Gazipur family murder, two detained",2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,murder,15.0,5,8,4,kapasia,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/case-filed-over-gazipur-family-murder-two-detained-4171551,"Case filed over Gazipur family murder, two detained",2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,murder,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/updf-member-shot-dead-rangamati-4171301,UPDF member shot dead in Rangamati,2026-06-12T08:00:00,Khagrachhari,Khagrachhari Sadar Hospital,23.117154,91.975216,murder,,5,8,4,khagrachhari sadar hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/updf-member-shot-dead-rangamati-4171301,UPDF member shot dead in Rangamati,2026-06-12T08:00:00,Khagrachhari,Khagrachhari Sadar,23.10787,91.97007,murder,,5,8,4,khagrachhari sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/updf-member-shot-dead-rangamati-4171301,UPDF member shot dead in Rangamati,2026-06-12T08:00:00,Khagrachhari,Dighinala,23.177845,91.962337,murder,,5,8,4,dighinala,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bsf-pellet-fire-kills-two-alleged-bangladeshi-smugglers-brahmanbaria-bgb-4171231,Two Bangladeshis killed by BSF in Brahmanbaria: BGB,2026-06-12T08:00:00,Brahmanbaria,Kasba,22.989113,90.220702,violence,,5,8,4,kasba,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bsf-pellet-fire-kills-two-alleged-bangladeshi-smugglers-brahmanbaria-bgb-4171231,Two Bangladeshis killed by BSF in Brahmanbaria: BGB,2026-06-12T08:00:00,Brahmanbaria,Ashuganj,23.944546,91.106189,violence,,5,8,4,brahmanbaria,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bsf-pellet-fire-kills-two-alleged-bangladeshi-smugglers-brahmanbaria-bgb-4171231,Two Bangladeshis killed by BSF in Brahmanbaria: BGB,2026-06-12T08:00:00,Brahmanbaria,Nabinagar,23.88791,90.96792,violence,,5,8,4,brahmanbaria,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mother-three-children-among-5-murdered-gazipur-4171196,"Mother, three children among 5 murdered over 'family dispute' in Gazipur",2026-06-12T08:00:00,Gopalganj,Gopalganj Sadar,23.01018,89.83278,murder,15.0,5,8,4,gopalganj sadar,5,zone_alias
